id,name,team_name,team_id,position,price,ownership,expected_minutes,expected_gw_points,value,fixture_next3,next5_avg_difficulty,xgi_proxy,transfer_score,captain_score,differential_score,recommendation
576,Stroud,Hull City,11,MID,5.0,0.1,55.0,1.2,0.24,0.5,3.2,0.0,2.577,1.148,4.419,AVOID
287,Millar,Hull City,11,MID,5.0,0.1,55.0,1.2,0.24,0.5,3.2,0.0,2.577,1.148,4.419,AVOID
558,Schlager,Nott'm Forest,18,MID,5.0,0.1,55.0,1.2,0.24,0.5,3.0,0.0,2.577,1.148,4.419,AVOID
574,Hjertø-Dahl,Hull City,11,MID,5.0,0.1,55.0,1.2,0.24,0.5,3.2,0.0,2.577,1.148,4.419,AVOID
486,McAtee,Nott'm Forest,18,MID,5.5,0.0,55.0,1.222,0.2222,0.5,3.0,0.055,2.573,1.2,4.418,AVOID
492,Awoniyi,Nott'm Forest,18,FWD,5.5,0.5,60.0,1.2,0.2182,0.5,3.0,0.445,2.572,1.477,4.368,AVOID
44,Bailey,Aston Villa,2,MID,5.5,0.1,55.0,1.222,0.2222,0.5,3.0,0.196,2.569,1.277,4.408,AVOID
175,van Ewijk,Coventry City,7,DEF,4.0,14.6,55.0,1.4,0.35,0.25,3.4,0.0,2.56,0.916,3.122,AVOID
286,Belloumi,Hull City,11,MID,5.0,0.5,55.0,1.2,0.24,0.5,3.2,0.0,2.559,1.148,4.377,AVOID
325,Darlow,Man Utd,16,GKP,4.5,0.0,67.5,1.05,0.2333,0.667,2.8,0.05,2.55,0.739,4.26,AVOID
108,Wilson,Brentford,4,FWD,5.5,0.4,55.0,1.133,0.206,0.583,3.0,0.0,2.516,1.127,4.29,AVOID
219,J.Rak-Sakyi,Crystal Palace,8,MID,5.0,0.0,55.0,1.2,0.24,0.417,3.0,0.0,2.514,1.125,4.372,AVOID
314,Ogbene,Ipswich Town,12,MID,5.0,0.0,55.0,1.2,0.24,0.417,3.2,0.0,2.514,1.125,4.372,AVOID
217,M.França,Crystal Palace,8,MID,5.0,0.0,55.0,1.2,0.24,0.417,3.0,0.0,2.514,1.125,4.372,AVOID
161,Lavia,Chelsea,6,MID,5.0,0.0,55.0,1.2,0.24,0.417,3.0,0.076,2.514,1.167,4.372,AVOID
309,Núñez,Ipswich Town,12,MID,5.0,0.1,55.0,1.2,0.24,0.417,3.2,0.0,2.51,1.125,4.361,AVOID
218,Doucouré,Crystal Palace,8,MID,5.0,0.1,55.0,1.2,0.24,0.417,3.0,0.0,2.51,1.125,4.361,AVOID
559,Bamba,Newcastle,17,MID,5.0,0.1,55.0,1.2,0.24,0.417,3.0,0.0,2.51,1.125,4.361,AVOID
462,Steur,Newcastle,17,MID,5.0,0.1,55.0,1.2,0.24,0.417,3.0,0.0,2.51,1.125,4.361,AVOID
571,Florentino,Ipswich Town,12,MID,5.0,0.1,55.0,1.2,0.24,0.417,3.2,0.0,2.51,1.125,4.361,AVOID
324,Mehmeti,Ipswich Town,12,MID,5.0,0.1,55.0,1.2,0.24,0.417,3.2,0.0,2.51,1.125,4.361,AVOID
580,Charles,Fulham,10,MID,5.0,0.1,55.0,1.2,0.24,0.417,3.6,0.0,2.51,1.125,4.361,AVOID
557,Tzolis,Arsenal,1,MID,6.5,14.6,55.0,1.363,0.2097,0.417,3.2,0.0,2.494,1.278,2.964,AVOID
461,Touré,Newcastle,17,MID,6.0,0.3,55.0,1.245,0.2075,0.417,3.0,0.0,2.492,1.168,4.325,AVOID
24,Nelson,Arsenal,1,MID,5.5,0.0,55.0,1.2,0.2182,0.417,3.2,0.082,2.478,1.17,4.321,AVOID
245,Dibling,Everton,9,MID,5.5,0.0,55.0,1.2,0.2182,0.417,3.0,0.034,2.478,1.144,4.321,AVOID
22,Nwaneri,Arsenal,1,MID,5.5,0.0,55.0,1.2,0.2182,0.417,3.2,0.031,2.478,1.142,4.321,AVOID
23,Fábio Vieira,Arsenal,1,MID,5.5,0.0,55.0,1.2,0.2182,0.417,3.2,0.0,2.478,1.125,4.321,AVOID
578,Mudryk,Chelsea,6,MID,5.5,0.0,55.0,1.2,0.2182,0.417,3.0,0.0,2.478,1.125,4.321,AVOID
166,N.Jackson,Chelsea,6,FWD,6.5,0.3,55.0,1.245,0.1915,0.417,3.0,0.0,2.474,1.19,4.301,AVOID
568,Barco,Chelsea,6,MID,5.5,0.1,55.0,1.2,0.2182,0.417,3.0,0.0,2.473,1.125,4.311,AVOID
164,Quenda,Chelsea,6,MID,5.5,0.1,55.0,1.2,0.2182,0.417,3.0,0.0,2.473,1.125,4.311,AVOID
570,Palacios,Fulham,10,MID,5.5,0.2,55.0,1.2,0.2182,0.417,3.6,0.0,2.469,1.125,4.3,AVOID
318,Philogene,Ipswich Town,12,MID,5.5,0.2,55.0,1.2,0.2182,0.417,3.2,0.0,2.469,1.125,4.3,AVOID
242,George,Everton,9,MID,5.5,0.3,55.0,1.2,0.2182,0.417,3.0,0.183,2.465,1.226,4.289,AVOID
313,Clarke,Ipswich Town,12,MID,5.5,0.3,55.0,1.2,0.2182,0.417,3.2,0.0,2.465,1.125,4.289,AVOID
247,Hackney,Everton,9,MID,5.5,0.3,55.0,1.2,0.2182,0.417,3.0,0.0,2.465,1.125,4.289,AVOID
315,Fatawu,Ipswich Town,12,MID,5.5,0.3,55.0,1.2,0.2182,0.417,3.2,0.0,2.465,1.125,4.289,AVOID
535,Alderete,Sunderland,20,DEF,5.0,0.4,67.5,0.98,0.196,0.667,3.2,0.252,2.46,0.778,4.119,AVOID
562,Maeda,Ipswich Town,12,MID,5.5,0.4,55.0,1.2,0.2182,0.417,3.2,0.0,2.46,1.125,4.279,AVOID
76,Tóth.A,Bournemouth,3,MID,5.0,0.0,55.0,1.2,0.24,0.333,3.6,0.044,2.448,1.127,4.313,AVOID
72,Gannon-Doak,Bournemouth,3,MID,5.0,0.1,55.0,1.2,0.24,0.333,3.6,0.039,2.443,1.124,4.303,AVOID
348,Piroe,Leeds,13,FWD,5.0,0.5,55.0,1.1,0.22,0.5,2.8,0.103,2.436,1.139,4.21,AVOID
493,Kalimuendo,Nott'm Forest,18,FWD,5.5,0.0,55.0,1.1,0.2,0.5,3.0,0.046,2.423,1.102,4.216,AVOID
27,G.Jesus,Arsenal,1,FWD,6.0,0.4,55.0,1.186,0.1977,0.417,3.2,0.297,2.421,1.326,4.225,AVOID
191,Borges Rodrigues,Coventry City,7,MID,4.5,0.2,55.0,1.2,0.2667,0.25,3.4,0.0,2.417,1.079,4.295,AVOID
138,Kostoulas,Brighton,5,FWD,5.5,0.2,55.0,1.1,0.2,0.5,3.0,0.266,2.415,1.245,4.194,AVOID
189,Shepherd,Coventry City,7,MID,4.5,0.3,55.0,1.2,0.2667,0.25,3.4,0.0,2.413,1.079,4.285,AVOID
192,Andrews,Coventry City,7,MID,4.5,0.7,55.0,1.2,0.2667,0.25,3.4,0.0,2.395,1.079,4.242,AVOID
322,Al-Hamadi,Ipswich Town,12,FWD,5.0,0.2,55.0,1.1,0.22,0.417,3.2,0.0,2.383,1.051,4.184,AVOID
187,Eccles,Coventry City,7,MID,5.0,0.0,55.0,1.2,0.24,0.25,3.4,0.0,2.381,1.079,4.255,AVOID
185,Sakamoto,Coventry City,7,MID,5.0,0.1,55.0,1.2,0.24,0.25,3.4,0.0,2.377,1.079,4.244,AVOID
168,Marc Guiu,Chelsea,6,FWD,5.0,0.4,55.0,1.1,0.22,0.417,3.0,0.183,2.374,1.17,4.162,AVOID
317,Hirst,Ipswich Town,12,FWD,5.0,0.4,55.0,1.1,0.22,0.417,3.2,0.0,2.374,1.051,4.162,AVOID
575,Yirenkyi,Coventry City,7,MID,5.0,0.2,55.0,1.2,0.24,0.25,3.4,0.0,2.372,1.079,4.234,AVOID
184,Grimes,Coventry City,7,MID,5.0,0.2,55.0,1.2,0.24,0.25,3.4,0.0,2.372,1.079,4.234,AVOID
104,Onyeka,Coventry City,7,MID,5.0,0.2,55.0,1.2,0.24,0.25,3.4,0.036,2.372,1.099,4.234,AVOID
320,Akpom,Ipswich Town,12,FWD,5.0,0.5,55.0,1.1,0.22,0.417,3.2,0.0,2.37,1.051,4.152,AVOID
190,Tchaouna,Coventry City,7,MID,5.5,0.1,55.0,1.2,0.2182,0.25,3.4,0.0,2.34,1.079,4.194,AVOID
584,Hamer,Coventry City,7,MID,5.5,0.1,55.0,1.2,0.2182,0.25,3.4,0.0,2.34,1.079,4.194,AVOID
316,Emersonn,Ipswich Town,12,FWD,5.5,0.4,55.0,1.1,0.2,0.417,3.2,0.0,2.339,1.051,4.115,AVOID
188,Torp,Coventry City,7,MID,5.5,0.2,55.0,1.2,0.2182,0.25,3.4,0.0,2.336,1.079,4.183,AVOID
224,Nketiah,Crystal Palace,8,FWD,5.5,0.5,55.0,1.1,0.2,0.417,3.0,0.223,2.335,1.196,4.104,AVOID
328,Struijk,Brighton,5,DEF,5.0,0.3,67.5,0.98,0.196,0.5,3.0,0.382,2.331,0.771,4.013,AVOID
515,Maddison,Spurs,19,MID,6.5,1.6,29.0,0.84,0.1292,0.583,2.8,0.027,2.33,0.769,3.431,AVOID
512,Kudus,Spurs,19,MID,6.5,0.1,67.5,0.919,0.1414,0.583,2.8,0.433,2.294,1.17,3.94,AVOID
450,Livramento,Newcastle,17,DEF,5.0,0.1,67.5,0.98,0.196,0.417,3.0,0.102,2.273,0.711,3.976,AVOID
528,Scarlett,Spurs,19,FWD,4.5,1.6,20.0,0.77,0.1711,0.583,2.8,0.001,2.269,0.684,3.395,AVOID
373,C.Jones,Liverpool,14,MID,5.5,0.1,67.5,0.84,0.1527,0.583,2.6,0.498,2.234,1.125,3.859,AVOID
195,Simms,Coventry City,7,FWD,5.0,0.8,55.0,1.1,0.22,0.25,3.4,0.0,2.223,1.008,4.003,AVOID
194,Thomas-Asante,Coventry City,7,FWD,5.0,0.8,55.0,1.1,0.22,0.25,3.4,0.0,2.223,1.008,4.003,AVOID
425,Fredricson,Man Utd,16,DEF,4.0,0.1,20.0,0.98,0.245,0.667,2.8,0.0,2.175,0.633,3.986,AVOID
101,Henderson,Chelsea,6,MID,5.0,0.0,67.5,0.84,0.168,0.417,3.0,0.264,2.131,0.963,3.789,AVOID
430,Mount,Man Utd,16,MID,5.5,0.1,45.0,0.84,0.1527,0.667,2.8,0.318,2.126,0.985,3.793,AVOID
510,Rowswell,Spurs,19,DEF,4.0,0.1,20.0,0.98,0.245,0.583,2.8,0.0,2.109,0.621,3.928,AVOID
509,Byfield,Spurs,19,DEF,4.0,0.1,20.0,0.98,0.245,0.583,2.8,0.0,2.109,0.621,3.928,AVOID
272,Kusi-Asare,Fulham,10,FWD,4.5,7.2,44.0,0.77,0.1711,0.417,3.6,0.007,2.079,0.715,2.814,AVOID
435,Lacey,Man Utd,16,MID,5.0,0.1,35.0,0.84,0.168,0.667,2.8,0.011,2.073,0.791,3.773,AVOID
550,Jocelin.T,Sunderland,20,MID,5.0,0.0,33.0,0.84,0.168,0.667,3.2,0.004,2.062,0.782,3.772,AVOID
73,Adams,Bournemouth,3,MID,5.0,0.5,67.5,0.84,0.168,0.333,3.6,0.126,2.042,0.871,3.677,AVOID
74,Brooks,Bournemouth,3,MID,5.0,0.1,63.8,0.84,0.168,0.333,3.6,0.921,2.031,1.299,3.699,AVOID
52,Alysson,Aston Villa,2,MID,5.0,0.0,42.0,0.84,0.168,0.5,3.0,0.01,1.999,0.777,3.705,AVOID
437,Bendito Mantato,Man Utd,16,MID,4.5,0.2,20.0,0.84,0.1867,0.667,2.8,0.001,1.984,0.747,3.722,AVOID
438,Fletcher,Man Utd,16,MID,4.5,0.3,20.0,0.84,0.1867,0.667,2.8,0.001,1.979,0.747,3.711,AVOID
489,Yates,Nott'm Forest,18,MID,4.5,5.9,41.2,0.588,0.1307,0.5,3.0,0.086,1.922,0.586,2.645,AVOID
409,Mukasa,Man City,15,MID,4.5,0.1,20.0,0.84,0.1867,0.583,2.8,0.021,1.921,0.743,3.674,AVOID
541,Meunier,Sunderland,20,DEF,4.5,0.3,41.2,0.686,0.1524,0.667,3.2,0.0,1.901,0.475,3.498,AVOID
103,Dasilva,Brentford,4,MID,5.0,0.0,20.0,0.84,0.168,0.583,3.0,0.008,1.894,0.736,3.642,AVOID
375,Nyoni,Liverpool,14,MID,5.0,0.0,20.0,0.84,0.168,0.583,2.6,0.039,1.894,0.753,3.642,AVOID
524,Olusesi,Spurs,19,MID,4.5,0.8,20.0,0.84,0.1867,0.583,2.8,0.001,1.891,0.732,3.599,AVOID
216,Esse,Crystal Palace,8,MID,5.0,0.0,35.0,0.84,0.168,0.417,3.0,0.004,1.878,0.741,3.608,AVOID
134,Oriola,Brighton,5,MID,4.5,0.2,20.0,0.84,0.1867,0.5,3.0,0.0,1.85,0.717,3.605,AVOID
51,George Hemmings,Aston Villa,2,MID,4.5,0.4,20.0,0.84,0.1867,0.5,3.0,0.005,1.842,0.72,3.584,AVOID
50,Burrowes,Aston Villa,2,MID,4.5,0.7,20.0,0.84,0.1867,0.5,3.0,0.0,1.829,0.717,3.552,AVOID
283,Jacob,Hull City,11,DEF,4.0,0.0,41.2,0.686,0.1715,0.5,3.2,0.0,1.809,0.457,3.452,AVOID
107,Furo,Brentford,4,FWD,4.5,0.8,20.0,0.77,0.1711,0.583,3.0,0.0,1.803,0.683,3.48,AVOID
163,D.Essugo,Chelsea,6,MID,4.5,0.2,21.0,0.84,0.1867,0.417,3.0,0.001,1.792,0.706,3.552,AVOID
221,Drakes-Thomas,Crystal Palace,8,MID,4.5,0.1,20.0,0.84,0.1867,0.417,3.0,0.0,1.788,0.703,3.557,AVOID
169,Mheuka,Chelsea,6,FWD,4.5,0.3,20.0,0.77,0.1711,0.417,3.0,0.0,1.692,0.657,3.417,AVOID
466,Neave,Newcastle,17,FWD,4.5,0.7,20.0,0.77,0.1711,0.417,3.0,0.003,1.674,0.658,3.374,AVOID
99,Milambo,Brentford,4,MID,5.0,0.0,30.0,0.588,0.1176,0.583,3.0,0.001,1.636,0.53,3.24,AVOID
137,Tzimas,Brighton,5,FWD,5.5,0.0,41.2,0.539,0.098,0.5,3.0,0.055,1.579,0.539,3.139,AVOID
21,Nørgaard,Everton,9,MID,5.0,0.4,41.2,0.588,0.1176,0.417,3.0,0.012,1.572,0.535,3.143,AVOID
56,Abraham,Aston Villa,2,FWD,5.5,0.2,41.2,0.539,0.098,0.5,3.0,0.241,1.57,0.66,3.118,AVOID
563,Morita,Hull City,11,MID,5.0,0.0,27.5,0.588,0.1176,0.5,3.2,0.0,1.549,0.515,3.168,AVOID
170,Emegha,Chelsea,6,FWD,5.0,0.1,41.2,0.539,0.1078,0.417,3.0,0.0,1.525,0.493,3.094,AVOID
66,Soler,Bournemouth,3,DEF,4.0,0.4,21.8,0.686,0.1715,0.333,3.6,0.0,1.507,0.411,3.185,AVOID
341,Gnonto,Leeds,13,MID,5.0,0.1,20.0,0.588,0.1176,0.5,2.8,0.117,1.487,0.566,3.116,AVOID
582,Madjo,Aston Villa,2,FWD,5.5,1.0,0.0,0.347,0.063,0.5,3.0,0.0,1.462,0.281,2.461,AVOID
298,Destan,Hull City,11,FWD,4.5,1.7,0.0,0.347,0.077,0.5,3.2,0.0,1.456,0.281,2.419,AVOID
183,Rudoni,Coventry City,7,MID,5.0,0.1,41.2,0.588,0.1176,0.25,3.4,0.0,1.452,0.506,3.059,AVOID
186,Mason-Clark,Coventry City,7,MID,5.5,0.2,41.2,0.588,0.1069,0.25,3.4,0.0,1.429,0.506,3.023,AVOID
81,Rodríguez,Bournemouth,3,FWD,6.0,0.2,41.2,0.539,0.0898,0.333,3.6,0.0,1.423,0.483,2.982,AVOID
78,Kroupi.Jr,Bournemouth,3,MID,7.5,1.6,0.0,0.378,0.0504,0.333,3.6,0.982,1.31,0.829,2.289,AVOID
414,Heaton,Man Utd,16,GKP,4.0,0.2,0.0,0.472,0.1181,0.667,2.8,0.05,1.295,0.266,2.886,AVOID
413,Bayindir,Man Utd,16,GKP,4.5,0.1,0.0,0.472,0.105,0.667,2.8,0.05,1.283,0.266,2.874,AVOID
530,Patterson,Sunderland,20,GKP,4.0,0.5,0.0,0.472,0.1181,0.667,3.2,0.05,1.282,0.266,2.854,AVOID
538,Hjelde,Sunderland,20,DEF,4.0,0.2,0.0,0.441,0.1102,0.667,3.2,0.0,1.278,0.265,2.864,AVOID
540,Masuaku,Sunderland,20,DEF,4.0,0.7,0.0,0.441,0.1102,0.667,3.2,0.015,1.256,0.268,2.81,AVOID
416,De Ligt,Man Utd,16,DEF,5.0,0.0,0.0,0.441,0.0882,0.667,2.8,0.221,1.254,0.301,2.841,AVOID
354,Jaros,Liverpool,14,GKP,4.0,0.0,0.0,0.472,0.1181,0.583,2.6,0.05,1.237,0.261,2.849,AVOID
363,Leoni,Liverpool,14,DEF,4.0,0.1,0.0,0.441,0.1102,0.583,2.6,0.0,1.216,0.26,2.816,AVOID
433,Ugarte,Man Utd,16,MID,5.0,0.0,0.0,0.378,0.0756,0.667,2.8,0.088,1.188,0.361,2.752,AVOID
359,Gomez,Liverpool,14,DEF,5.0,0.0,0.0,0.441,0.0882,0.583,2.6,0.092,1.187,0.275,2.782,AVOID
360,Bradley,Liverpool,14,DEF,5.0,0.0,0.0,0.441,0.0882,0.583,2.6,0.102,1.187,0.277,2.782,AVOID
85,Van den Berg,Brentford,4,DEF,5.0,0.4,0.0,0.441,0.0882,0.583,3.0,0.481,1.17,0.339,2.74,AVOID
275,Cartwright,Hull City,11,GKP,4.0,0.0,0.0,0.472,0.1181,0.5,3.2,0.05,1.17,0.256,2.791,AVOID
276,Lo-Tutala,Hull City,11,GKP,4.0,0.1,0.0,0.472,0.1181,0.5,3.2,0.05,1.166,0.256,2.78,AVOID
500,Romero,Spurs,19,DEF,5.0,0.8,0.0,0.441,0.0882,0.583,2.8,0.264,1.153,0.303,2.697,AVOID
281,Drameh,Hull City,11,DEF,4.0,0.0,0.0,0.441,0.1102,0.5,3.2,0.0,1.153,0.255,2.768,AVOID
274,Butland,Hull City,11,GKP,4.5,0.3,0.0,0.472,0.105,0.5,3.2,0.05,1.141,0.256,2.736,AVOID
278,Hughes,Hull City,11,DEF,4.0,0.4,0.0,0.441,0.1102,0.5,3.2,0.0,1.136,0.255,2.726,AVOID
475,Savona,Nott'm Forest,18,DEF,4.5,0.0,0.0,0.441,0.098,0.5,3.0,0.179,1.135,0.284,2.744,AVOID
331,Gudmundsson,Leeds,13,DEF,4.5,0.1,0.0,0.441,0.098,0.5,2.8,0.398,1.131,0.32,2.733,AVOID
376,Bajcetic,Liverpool,14,MID,5.0,0.0,0.0,0.378,0.0756,0.583,2.6,0.0,1.122,0.307,2.693,AVOID
30,Digne,Aston Villa,2,DEF,4.5,0.5,0.0,0.441,0.098,0.5,3.0,0.395,1.114,0.32,2.69,AVOID
517,Odobert,Spurs,19,MID,5.5,0.0,0.0,0.378,0.0687,0.583,2.8,0.313,1.11,0.479,2.677,AVOID
513,Xavi,Spurs,19,MID,6.0,0.0,0.0,0.378,0.063,0.583,2.8,0.691,1.101,0.687,2.664,AVOID
382,Danns,Liverpool,14,FWD,4.5,0.0,0.0,0.347,0.077,0.583,2.6,0.0,1.096,0.286,2.659,AVOID
521,Kulusevski,Spurs,19,MID,6.5,0.0,0.0,0.378,0.0582,0.583,2.8,0.0,1.092,0.307,2.653,AVOID
402,Rodrigo,Man City,15,MID,6.5,0.1,0.0,0.378,0.0582,0.583,2.8,0.36,1.088,0.505,2.642,AVOID
451,A.Murphy,Newcastle,17,DEF,4.0,0.4,0.0,0.441,0.1102,0.417,3.0,0.0,1.069,0.25,2.667,AVOID
220,Cardines,Crystal Palace,8,DEF,4.5,0.0,0.0,0.441,0.098,0.417,3.0,0.018,1.069,0.253,2.685,AVOID
141,Jörgensen,Chelsea,6,GKP,5.0,0.1,0.0,0.472,0.0945,0.417,3.0,0.05,1.069,0.251,2.681,AVOID
291,Matazo,Hull City,11,MID,4.5,0.0,0.0,0.378,0.084,0.5,3.2,0.0,1.069,0.301,2.654,AVOID
297,Gyabi,Hull City,11,MID,4.5,0.1,0.0,0.378,0.084,0.5,3.2,0.0,1.065,0.301,2.644,AVOID
294,Zambrano,Hull City,11,MID,4.5,0.2,0.0,0.378,0.084,0.5,3.2,0.0,1.06,0.301,2.633,AVOID
132,Howell,Brighton,5,MID,4.5,0.2,0.0,0.378,0.084,0.5,3.0,0.003,1.06,0.302,2.633,AVOID
128,Buonanotte,Brighton,5,MID,5.0,0.0,0.0,0.378,0.0756,0.5,3.0,0.034,1.055,0.319,2.635,AVOID
133,Watson,Brighton,5,MID,5.0,0.0,0.0,0.378,0.0756,0.5,3.0,0.007,1.055,0.304,2.635,AVOID
344,Gruev,Leeds,13,MID,5.0,0.0,0.0,0.378,0.0756,0.5,2.8,0.135,1.055,0.375,2.635,AVOID
293,Kamara,Hull City,11,MID,5.0,0.0,0.0,0.378,0.0756,0.5,3.2,0.0,1.055,0.301,2.635,AVOID
49,Iling Jr,Aston Villa,2,MID,5.0,0.0,0.0,0.378,0.0756,0.5,3.0,0.0,1.055,0.301,2.635,AVOID
48,Onana,Aston Villa,2,MID,5.0,0.0,0.0,0.378,0.0756,0.5,3.0,0.237,1.055,0.431,2.635,AVOID
340,Gelhardt,Hull City,11,MID,5.0,0.0,0.0,0.378,0.0756,0.5,3.2,0.0,1.055,0.301,2.635,AVOID
342,Harrison,Leeds,13,MID,5.0,0.0,0.0,0.378,0.0756,0.5,2.8,0.051,1.055,0.329,2.635,AVOID
145,Fofana,Chelsea,6,DEF,5.0,0.0,0.0,0.441,0.0882,0.417,3.0,0.132,1.054,0.271,2.666,AVOID
253,Andersen,Fulham,10,DEF,5.0,0.0,0.0,0.441,0.0882,0.417,3.6,0.326,1.054,0.303,2.666,AVOID
131,Baleba,Brighton,5,MID,5.0,0.2,0.0,0.378,0.0756,0.5,3.0,0.15,1.046,0.383,2.614,AVOID
54,Gomes,Aston Villa,2,MID,5.5,0.2,0.0,0.378,0.0687,0.5,3.0,0.249,1.035,0.437,2.598,AVOID
380,Ekitiké,Liverpool,14,FWD,7.5,0.2,0.0,0.347,0.0462,0.583,2.6,1.0,1.034,0.936,2.565,AVOID
121,Mitoma,Brighton,5,MID,6.0,0.1,0.0,0.378,0.063,0.5,3.0,0.678,1.03,0.673,2.595,AVOID
349,Mateo Joseph,Leeds,13,FWD,4.5,0.1,0.0,0.347,0.077,0.5,2.8,0.0,1.025,0.281,2.59,AVOID
299,Burstow,Hull City,11,FWD,4.5,0.2,0.0,0.347,0.077,0.5,3.2,0.0,1.021,0.281,2.579,AVOID
122,Minteh,Brighton,5,MID,6.0,0.3,0.0,0.378,0.063,0.5,3.0,0.887,1.021,0.788,2.574,AVOID
139,Ferguson,Brighton,5,FWD,5.0,0.0,0.0,0.347,0.0693,0.5,3.0,0.0,1.016,0.281,2.582,AVOID
5,J.Timber,Arsenal,1,DEF,6.5,0.2,0.0,0.441,0.0678,0.417,3.2,0.624,1.016,0.352,2.603,AVOID
6,Saliba,Arsenal,1,DEF,6.0,0.4,0.0,0.441,0.0735,0.417,3.2,0.209,1.015,0.284,2.593,AVOID
143,Chalobah,Chelsea,6,DEF,5.5,0.7,0.0,0.441,0.0802,0.417,3.0,0.247,1.012,0.29,2.575,AVOID
65,J.Araujo,Bournemouth,3,DEF,4.5,0.0,0.0,0.441,0.098,0.333,3.6,0.0,1.002,0.245,2.627,AVOID
312,Taylor,Ipswich Town,12,MID,4.5,0.1,0.0,0.378,0.084,0.417,3.2,0.0,0.998,0.294,2.585,AVOID
53,Manzambi,Aston Villa,2,MID,6.0,0.9,0.0,0.378,0.063,0.5,3.0,0.0,0.995,0.301,2.51,AVOID
240,Iroegbunam,Everton,9,MID,5.0,0.0,0.0,0.378,0.0756,0.417,3.0,0.125,0.988,0.363,2.577,AVOID
311,Burns,Ipswich Town,12,MID,5.0,0.0,0.0,0.378,0.0756,0.417,3.2,0.0,0.988,0.294,2.577,AVOID
266,Cairney,Fulham,10,MID,5.0,0.0,0.0,0.378,0.0756,0.417,3.6,0.202,0.988,0.406,2.577,AVOID
310,Matusiwa,Ipswich Town,12,MID,5.0,0.0,0.0,0.378,0.0756,0.417,3.2,0.0,0.988,0.294,2.577,AVOID
63,Milosavljević,Bournemouth,3,DEF,5.0,0.0,0.0,0.441,0.0882,0.333,3.6,0.034,0.987,0.25,2.607,AVOID
319,Szmodics,Ipswich Town,12,MID,5.0,0.1,0.0,0.378,0.0756,0.417,3.2,0.0,0.984,0.294,2.566,AVOID
458,Joelinton,Newcastle,17,MID,5.5,0.1,0.0,0.378,0.0687,0.417,3.0,0.371,0.972,0.499,2.55,AVOID
239,Garner,Everton,9,MID,6.0,0.3,0.0,0.378,0.063,0.417,3.0,0.828,0.954,0.75,2.515,AVOID
225,Uche,Crystal Palace,8,FWD,5.0,0.0,0.0,0.347,0.0693,0.417,3.0,0.05,0.95,0.308,2.524,AVOID
75,Christie,Bournemouth,3,MID,5.0,0.0,0.0,0.378,0.0756,0.333,3.6,0.26,0.922,0.431,2.518,AVOID
77,Adli,Bournemouth,3,MID,5.0,0.1,0.0,0.378,0.0756,0.333,3.6,0.422,0.917,0.521,2.508,AVOID
80,Enes Ünal,Bournemouth,3,FWD,5.5,0.1,0.0,0.347,0.063,0.333,3.6,0.207,0.868,0.404,2.44,AVOID
197,Bassette,Coventry City,7,FWD,4.5,0.2,0.0,0.347,0.077,0.25,3.4,0.0,0.821,0.264,2.404,AVOID
196,Markelo,Coventry City,7,FWD,5.0,0.1,0.0,0.347,0.0693,0.25,3.4,0.0,0.812,0.264,2.397,AVOID
193,Wright,Coventry City,7,FWD,5.5,0.7,0.0,0.347,0.063,0.25,3.4,0.0,0.775,0.264,2.318,AVOID
